timestamp_epoch,timestamp_iso,hostname,ap_ip,interface,banda,canal,sinal_dbm
1785094172.393,2026-07-26T16:29:32.394-03:00,ap-6,192.168.20.7,phy1-ap0,5 GHz,40,-56
1785094172.705,2026-07-26T16:29:32.706-03:00,ap-6,192.168.20.7,phy1-ap0,5 GHz,40,-59
1785094173.032,2026-07-26T16:29:33.033-03:00,ap-6,192.168.20.7,phy1-ap0,5 GHz,40,-71
1785094173.345,2026-07-26T16:29:33.346-03:00,ap-6,192.168.20.7,phy1-ap0,5 GHz,40,-67
1785094173.657,2026-07-26T16:29:33.658-03:00,ap-6,192.168.20.7,phy1-ap0,5 GHz,40,-68
1785094173.970,2026-07-26T16:29:33.971-03:00,ap-6,192.168.20.7,phy1-ap0,5 GHz,40,-70
1785094174.282,2026-07-26T16:29:34.283-03:00,ap-6,192.168.20.7,phy1-ap0,5 GHz,40,-66
1785094174.594,2026-07-26T16:29:34.595-03:00,ap-6,192.168.20.7,phy1-ap0,5 GHz,40,-62
1785094174.906,2026-07-26T16:29:34.907-03:00,ap-6,192.168.20.7,phy1-ap0,5 GHz,40,-72
1785094175.217,2026-07-26T16:29:35.219-03:00,ap-6,192.168.20.7,phy1-ap0,5 GHz,40,-72
1785094175.529,2026-07-26T16:29:35.531-03:00,ap-6,192.168.20.7,phy1-ap0,5 GHz,40,-79
1785094175.840,2026-07-26T16:29:35.841-03:00,ap-6,192.168.20.7,phy1-ap0,5 GHz,40,-77
1785094176.162,2026-07-26T16:29:36.163-03:00,ap-6,192.168.20.7,phy1-ap0,5 GHz,40,-77
1785094176.474,2026-07-26T16:29:36.475-03:00,ap-6,192.168.20.7,phy1-ap0,5 GHz,40,-77
1785094176.785,2026-07-26T16:29:36.787-03:00,ap-6,192.168.20.7,phy1-ap0,5 GHz,40,-70
1785094177.101,2026-07-26T16:29:37.102-03:00,ap-6,192.168.20.7,phy1-ap0,5 GHz,40,-76
1785094177.414,2026-07-26T16:29:37.415-03:00,ap-6,192.168.20.7,phy1-ap0,5 GHz,40,-81
1785094177.724,2026-07-26T16:29:37.725-03:00,ap-6,192.168.20.7,phy1-ap0,5 GHz,40,-77
1785094178.034,2026-07-26T16:29:38.036-03:00,ap-6,192.168.20.7,phy1-ap0,5 GHz,40,-76
1785094178.346,2026-07-26T16:29:38.347-03:00,ap-6,192.168.20.7,phy1-ap0,5 GHz,40,-78
1785094178.656,2026-07-26T16:29:38.658-03:00,ap-4,192.168.20.5,phy0-ap0,2.4 GHz,1,-64
1785094178.656,2026-07-26T16:29:38.658-03:00,ap-6,192.168.20.7,phy1-ap0,5 GHz,40,-78
1785094178.970,2026-07-26T16:29:38.971-03:00,ap-4,192.168.20.5,phy0-ap0,2.4 GHz,1,-64
1785094178.970,2026-07-26T16:29:38.971-03:00,ap-6,192.168.20.7,phy1-ap0,5 GHz,40,-78
1785094179.284,2026-07-26T16:29:39.285-03:00,ap-4,192.168.20.5,phy0-ap0,2.4 GHz,1,-69
1785094179.284,2026-07-26T16:29:39.285-03:00,ap-6,192.168.20.7,phy1-ap0,5 GHz,40,-78
1785094179.596,2026-07-26T16:29:39.597-03:00,ap-4,192.168.20.5,phy0-ap0,2.4 GHz,1,-67
1785094179.596,2026-07-26T16:29:39.597-03:00,ap-6,192.168.20.7,phy1-ap0,5 GHz,40,-78
1785094179.908,2026-07-26T16:29:39.909-03:00,ap-4,192.168.20.5,phy0-ap0,2.4 GHz,1,-70
1785094179.908,2026-07-26T16:29:39.909-03:00,ap-6,192.168.20.7,phy1-ap0,5 GHz,40,-78
1785094180.220,2026-07-26T16:29:40.221-03:00,ap-4,192.168.20.5,phy0-ap0,2.4 GHz,1,-68
1785094180.220,2026-07-26T16:29:40.221-03:00,ap-6,192.168.20.7,phy1-ap0,5 GHz,40,-78
1785094180.533,2026-07-26T16:29:40.534-03:00,ap-4,192.168.20.5,phy0-ap0,2.4 GHz,1,-66
1785094180.533,2026-07-26T16:29:40.534-03:00,ap-6,192.168.20.7,phy1-ap0,5 GHz,40,-78
1785094180.845,2026-07-26T16:29:40.846-03:00,ap-4,192.168.20.5,phy0-ap0,2.4 GHz,1,-65
1785094180.845,2026-07-26T16:29:40.846-03:00,ap-6,192.168.20.7,phy1-ap0,5 GHz,40,-78
1785094181.157,2026-07-26T16:29:41.158-03:00,ap-4,192.168.20.5,phy0-ap0,2.4 GHz,1,-68
1785094181.157,2026-07-26T16:29:41.158-03:00,ap-6,192.168.20.7,phy1-ap0,5 GHz,40,-78
1785094181.472,2026-07-26T16:29:41.473-03:00,ap-4,192.168.20.5,phy0-ap0,2.4 GHz,1,-74
1785094181.472,2026-07-26T16:29:41.473-03:00,ap-6,192.168.20.7,phy1-ap0,5 GHz,40,-78
1785094181.785,2026-07-26T16:29:41.786-03:00,ap-4,192.168.20.5,phy0-ap0,2.4 GHz,1,-70
1785094181.785,2026-07-26T16:29:41.786-03:00,ap-6,192.168.20.7,phy1-ap0,5 GHz,40,-78
1785094182.098,2026-07-26T16:29:42.099-03:00,ap-4,192.168.20.5,phy0-ap0,2.4 GHz,1,-69
1785094182.098,2026-07-26T16:29:42.099-03:00,ap-6,192.168.20.7,phy1-ap0,5 GHz,40,-78
1785094182.410,2026-07-26T16:29:42.411-03:00,ap-4,192.168.20.5,phy0-ap0,2.4 GHz,1,-72
1785094182.410,2026-07-26T16:29:42.411-03:00,ap-6,192.168.20.7,phy1-ap0,5 GHz,40,-78
1785094182.723,2026-07-26T16:29:42.725-03:00,ap-4,192.168.20.5,phy0-ap0,2.4 GHz,1,-72
1785094182.723,2026-07-26T16:29:42.725-03:00,ap-6,192.168.20.7,phy1-ap0,5 GHz,40,-78
1785094183.038,2026-07-26T16:29:43.039-03:00,ap-4,192.168.20.5,phy0-ap0,2.4 GHz,1,-68
1785094183.038,2026-07-26T16:29:43.039-03:00,ap-6,192.168.20.7,phy1-ap0,5 GHz,40,-78
1785094183.351,2026-07-26T16:29:43.353-03:00,ap-4,192.168.20.5,phy0-ap0,2.4 GHz,1,-69
1785094183.351,2026-07-26T16:29:43.353-03:00,ap-6,192.168.20.7,phy1-ap0,5 GHz,40,-78
1785094183.665,2026-07-26T16:29:43.666-03:00,ap-4,192.168.20.5,phy0-ap0,2.4 GHz,1,-66
1785094183.665,2026-07-26T16:29:43.666-03:00,ap-6,192.168.20.7,phy1-ap0,5 GHz,40,-78
1785094183.976,2026-07-26T16:29:43.978-03:00,ap-4,192.168.20.5,phy0-ap0,2.4 GHz,1,-72
1785094183.976,2026-07-26T16:29:43.978-03:00,ap-6,192.168.20.7,phy1-ap0,5 GHz,40,-78
1785094184.288,2026-07-26T16:29:44.289-03:00,ap-4,192.168.20.5,phy0-ap0,2.4 GHz,1,-74
1785094184.288,2026-07-26T16:29:44.289-03:00,ap-6,192.168.20.7,phy1-ap0,5 GHz,40,-78
1785094184.599,2026-07-26T16:29:44.601-03:00,ap-4,192.168.20.5,phy0-ap0,2.4 GHz,1,-68
1785094184.599,2026-07-26T16:29:44.601-03:00,ap-6,192.168.20.7,phy1-ap0,5 GHz,40,-78
1785094184.913,2026-07-26T16:29:44.914-03:00,ap-4,192.168.20.5,phy0-ap0,2.4 GHz,1,-66
1785094184.913,2026-07-26T16:29:44.914-03:00,ap-6,192.168.20.7,phy1-ap0,5 GHz,40,-78
1785094185.226,2026-07-26T16:29:45.227-03:00,ap-4,192.168.20.5,phy0-ap0,2.4 GHz,1,-65
1785094185.226,2026-07-26T16:29:45.227-03:00,ap-6,192.168.20.7,phy1-ap0,5 GHz,40,-78
1785094185.538,2026-07-26T16:29:45.539-03:00,ap-4,192.168.20.5,phy0-ap0,2.4 GHz,1,-68
1785094185.538,2026-07-26T16:29:45.539-03:00,ap-6,192.168.20.7,phy1-ap0,5 GHz,40,-78
1785094185.851,2026-07-26T16:29:45.852-03:00,ap-4,192.168.20.5,phy0-ap0,2.4 GHz,1,-69
1785094185.851,2026-07-26T16:29:45.852-03:00,ap-6,192.168.20.7,phy1-ap0,5 GHz,40,-78
1785094186.164,2026-07-26T16:29:46.165-03:00,ap-4,192.168.20.5,phy0-ap0,2.4 GHz,1,-63
1785094186.164,2026-07-26T16:29:46.165-03:00,ap-6,192.168.20.7,phy1-ap0,5 GHz,40,-78
1785094186.477,2026-07-26T16:29:46.478-03:00,ap-4,192.168.20.5,phy0-ap0,2.4 GHz,1,-63
1785094186.477,2026-07-26T16:29:46.478-03:00,ap-6,192.168.20.7,phy1-ap0,5 GHz,40,-78
1785094186.790,2026-07-26T16:29:46.791-03:00,ap-4,192.168.20.5,phy0-ap0,2.4 GHz,1,-64
1785094186.790,2026-07-26T16:29:46.791-03:00,ap-6,192.168.20.7,phy1-ap0,5 GHz,40,-78
1785094187.101,2026-07-26T16:29:47.102-03:00,ap-4,192.168.20.5,phy0-ap0,2.4 GHz,1,-66
1785094187.101,2026-07-26T16:29:47.102-03:00,ap-6,192.168.20.7,phy1-ap0,5 GHz,40,-78
1785094187.416,2026-07-26T16:29:47.418-03:00,ap-4,192.168.20.5,phy0-ap0,2.4 GHz,1,-66
1785094187.416,2026-07-26T16:29:47.418-03:00,ap-6,192.168.20.7,phy1-ap0,5 GHz,40,-78
1785094187.730,2026-07-26T16:29:47.731-03:00,ap-4,192.168.20.5,phy0-ap0,2.4 GHz,1,-67
1785094187.730,2026-07-26T16:29:47.731-03:00,ap-6,192.168.20.7,phy1-ap0,5 GHz,40,-78
1785094188.042,2026-07-26T16:29:48.043-03:00,ap-4,192.168.20.5,phy0-ap0,2.4 GHz,1,-64
1785094188.042,2026-07-26T16:29:48.043-03:00,ap-6,192.168.20.7,phy1-ap0,5 GHz,40,-78
1785094188.354,2026-07-26T16:29:48.355-03:00,ap-4,192.168.20.5,phy0-ap0,2.4 GHz,1,-62
1785094188.354,2026-07-26T16:29:48.355-03:00,ap-6,192.168.20.7,phy1-ap0,5 GHz,40,-78
1785094188.675,2026-07-26T16:29:48.676-03:00,ap-4,192.168.20.5,phy0-ap0,2.4 GHz,1,-63
1785094188.675,2026-07-26T16:29:48.676-03:00,ap-6,192.168.20.7,phy1-ap0,5 GHz,40,-78
1785094188.987,2026-07-26T16:29:48.989-03:00,ap-4,192.168.20.5,phy0-ap0,2.4 GHz,1,-62
1785094188.987,2026-07-26T16:29:48.989-03:00,ap-6,192.168.20.7,phy1-ap0,5 GHz,40,-78
1785094189.301,2026-07-26T16:29:49.302-03:00,ap-4,192.168.20.5,phy0-ap0,2.4 GHz,1,-63
1785094189.301,2026-07-26T16:29:49.302-03:00,ap-6,192.168.20.7,phy1-ap0,5 GHz,40,-78
1785094189.613,2026-07-26T16:29:49.614-03:00,ap-4,192.168.20.5,phy0-ap0,2.4 GHz,1,-66
1785094189.613,2026-07-26T16:29:49.614-03:00,ap-6,192.168.20.7,phy1-ap0,5 GHz,40,-78
1785094189.928,2026-07-26T16:29:49.930-03:00,ap-4,192.168.20.5,phy0-ap0,2.4 GHz,1,-72
1785094189.928,2026-07-26T16:29:49.930-03:00,ap-6,192.168.20.7,phy1-ap0,5 GHz,40,-78
1785094190.240,2026-07-26T16:29:50.241-03:00,ap-4,192.168.20.5,phy0-ap0,2.4 GHz,1,-65
1785094190.240,2026-07-26T16:29:50.241-03:00,ap-6,192.168.20.7,phy1-ap0,5 GHz,40,-78
1785094190.553,2026-07-26T16:29:50.554-03:00,ap-4,192.168.20.5,phy0-ap0,2.4 GHz,1,-66
1785094190.553,2026-07-26T16:29:50.554-03:00,ap-6,192.168.20.7,phy1-ap0,5 GHz,40,-78
1785094190.863,2026-07-26T16:29:50.864-03:00,ap-4,192.168.20.5,phy0-ap0,2.4 GHz,1,-69
1785094190.863,2026-07-26T16:29:50.864-03:00,ap-6,192.168.20.7,phy1-ap0,5 GHz,40,-78
1785094191.177,2026-07-26T16:29:51.178-03:00,ap-4,192.168.20.5,phy0-ap0,2.4 GHz,1,-75
1785094191.177,2026-07-26T16:29:51.178-03:00,ap-6,192.168.20.7,phy1-ap0,5 GHz,40,-78
1785094191.491,2026-07-26T16:29:51.493-03:00,ap-4,192.168.20.5,phy0-ap0,2.4 GHz,1,-71
1785094191.491,2026-07-26T16:29:51.493-03:00,ap-6,192.168.20.7,phy1-ap0,5 GHz,40,-78
1785094191.804,2026-07-26T16:29:51.805-03:00,ap-4,192.168.20.5,phy0-ap0,2.4 GHz,1,-67
1785094191.804,2026-07-26T16:29:51.805-03:00,ap-6,192.168.20.7,phy1-ap0,5 GHz,40,-78
1785094192.118,2026-07-26T16:29:52.119-03:00,ap-4,192.168.20.5,phy0-ap0,2.4 GHz,1,-66
1785094192.118,2026-07-26T16:29:52.119-03:00,ap-6,192.168.20.7,phy1-ap0,5 GHz,40,-78
1785094192.430,2026-07-26T16:29:52.431-03:00,ap-4,192.168.20.5,phy0-ap0,2.4 GHz,1,-63
1785094192.430,2026-07-26T16:29:52.431-03:00,ap-6,192.168.20.7,phy1-ap0,5 GHz,40,-78
1785094192.742,2026-07-26T16:29:52.744-03:00,ap-4,192.168.20.5,phy0-ap0,2.4 GHz,1,-65
1785094192.742,2026-07-26T16:29:52.744-03:00,ap-6,192.168.20.7,phy1-ap0,5 GHz,40,-78
1785094193.055,2026-07-26T16:29:53.057-03:00,ap-4,192.168.20.5,phy0-ap0,2.4 GHz,1,-65
1785094193.055,2026-07-26T16:29:53.057-03:00,ap-6,192.168.20.7,phy1-ap0,5 GHz,40,-78
1785094193.368,2026-07-26T16:29:53.369-03:00,ap-4,192.168.20.5,phy0-ap0,2.4 GHz,1,-59
1785094193.368,2026-07-26T16:29:53.369-03:00,ap-6,192.168.20.7,phy1-ap0,5 GHz,40,-78
1785094193.683,2026-07-26T16:29:53.684-03:00,ap-4,192.168.20.5,phy0-ap0,2.4 GHz,1,-67
1785094193.683,2026-07-26T16:29:53.684-03:00,ap-6,192.168.20.7,phy1-ap0,5 GHz,40,-78
1785094194.003,2026-07-26T16:29:54.004-03:00,ap-4,192.168.20.5,phy0-ap0,2.4 GHz,1,-60
1785094194.003,2026-07-26T16:29:54.004-03:00,ap-6,192.168.20.7,phy1-ap0,5 GHz,40,-78
1785094194.317,2026-07-26T16:29:54.318-03:00,ap-4,192.168.20.5,phy0-ap0,2.4 GHz,1,-60
1785094194.317,2026-07-26T16:29:54.318-03:00,ap-6,192.168.20.7,phy1-ap0,5 GHz,40,-78
1785094194.629,2026-07-26T16:29:54.631-03:00,ap-4,192.168.20.5,phy0-ap0,2.4 GHz,1,-62
1785094194.629,2026-07-26T16:29:54.631-03:00,ap-6,192.168.20.7,phy1-ap0,5 GHz,40,-78
1785094194.942,2026-07-26T16:29:54.943-03:00,ap-4,192.168.20.5,phy0-ap0,2.4 GHz,1,-63
1785094194.942,2026-07-26T16:29:54.943-03:00,ap-6,192.168.20.7,phy1-ap0,5 GHz,40,-78
1785094195.256,2026-07-26T16:29:55.257-03:00,ap-4,192.168.20.5,phy0-ap0,2.4 GHz,1,-58
1785094195.256,2026-07-26T16:29:55.257-03:00,ap-6,192.168.20.7,phy1-ap0,5 GHz,40,-78
1785094195.569,2026-07-26T16:29:55.570-03:00,ap-4,192.168.20.5,phy0-ap0,2.4 GHz,1,-63
1785094195.569,2026-07-26T16:29:55.570-03:00,ap-6,192.168.20.7,phy1-ap0,5 GHz,40,-78
1785094195.882,2026-07-26T16:29:55.883-03:00,ap-4,192.168.20.5,phy0-ap0,2.4 GHz,1,-64
1785094195.882,2026-07-26T16:29:55.883-03:00,ap-6,192.168.20.7,phy1-ap0,5 GHz,40,-78
1785094196.193,2026-07-26T16:29:56.194-03:00,ap-4,192.168.20.5,phy0-ap0,2.4 GHz,1,-61
1785094196.193,2026-07-26T16:29:56.194-03:00,ap-6,192.168.20.7,phy1-ap0,5 GHz,40,-78
1785094196.505,2026-07-26T16:29:56.506-03:00,ap-4,192.168.20.5,phy0-ap0,2.4 GHz,1,-59
1785094196.505,2026-07-26T16:29:56.506-03:00,ap-6,192.168.20.7,phy1-ap0,5 GHz,40,-78
1785094196.818,2026-07-26T16:29:56.820-03:00,ap-4,192.168.20.5,phy0-ap0,2.4 GHz,1,-55
1785094196.818,2026-07-26T16:29:56.820-03:00,ap-6,192.168.20.7,phy1-ap0,5 GHz,40,-78
1785094197.141,2026-07-26T16:29:57.142-03:00,ap-4,192.168.20.5,phy0-ap0,2.4 GHz,1,-55
1785094197.141,2026-07-26T16:29:57.142-03:00,ap-6,192.168.20.7,phy1-ap0,5 GHz,40,-78
1785094197.453,2026-07-26T16:29:57.454-03:00,ap-4,192.168.20.5,phy0-ap0,2.4 GHz,1,-54
1785094197.453,2026-07-26T16:29:57.454-03:00,ap-6,192.168.20.7,phy1-ap0,5 GHz,40,-78
1785094197.767,2026-07-26T16:29:57.768-03:00,ap-4,192.168.20.5,phy0-ap0,2.4 GHz,1,-52
1785094197.767,2026-07-26T16:29:57.768-03:00,ap-6,192.168.20.7,phy1-ap0,5 GHz,40,-78
1785094198.079,2026-07-26T16:29:58.081-03:00,ap-4,192.168.20.5,phy0-ap0,2.4 GHz,1,-49
1785094198.079,2026-07-26T16:29:58.081-03:00,ap-6,192.168.20.7,phy1-ap0,5 GHz,40,-78
1785094198.393,2026-07-26T16:29:58.394-03:00,ap-4,192.168.20.5,phy0-ap0,2.4 GHz,1,-53
1785094198.393,2026-07-26T16:29:58.394-03:00,ap-6,192.168.20.7,phy1-ap0,5 GHz,40,-78
1785094198.706,2026-07-26T16:29:58.707-03:00,ap-4,192.168.20.5,phy0-ap0,2.4 GHz,1,-49
1785094198.706,2026-07-26T16:29:58.707-03:00,ap-6,192.168.20.7,phy1-ap0,5 GHz,40,-78
1785094199.021,2026-07-26T16:29:59.022-03:00,ap-4,192.168.20.5,phy0-ap0,2.4 GHz,1,-48
1785094199.021,2026-07-26T16:29:59.022-03:00,ap-6,192.168.20.7,phy1-ap0,5 GHz,40,-78
1785094199.334,2026-07-26T16:29:59.335-03:00,ap-4,192.168.20.5,phy0-ap0,2.4 GHz,1,-51
1785094199.334,2026-07-26T16:29:59.335-03:00,ap-6,192.168.20.7,phy1-ap0,5 GHz,40,-78
1785094199.645,2026-07-26T16:29:59.646-03:00,ap-4,192.168.20.5,phy0-ap0,2.4 GHz,1,-52
1785094199.645,2026-07-26T16:29:59.646-03:00,ap-6,192.168.20.7,phy1-ap0,5 GHz,40,-78
1785094199.957,2026-07-26T16:29:59.958-03:00,ap-4,192.168.20.5,phy0-ap0,2.4 GHz,1,-45
1785094199.957,2026-07-26T16:29:59.958-03:00,ap-6,192.168.20.7,phy1-ap0,5 GHz,40,-78
1785094200.267,2026-07-26T16:30:00.269-03:00,ap-4,192.168.20.5,phy0-ap0,2.4 GHz,1,-45
1785094200.267,2026-07-26T16:30:00.269-03:00,ap-6,192.168.20.7,phy1-ap0,5 GHz,40,-78
1785094200.581,2026-07-26T16:30:00.582-03:00,ap-4,192.168.20.5,phy0-ap0,2.4 GHz,1,-46
1785094200.581,2026-07-26T16:30:00.582-03:00,ap-6,192.168.20.7,phy1-ap0,5 GHz,40,-78
1785094200.893,2026-07-26T16:30:00.894-03:00,ap-4,192.168.20.5,phy0-ap0,2.4 GHz,1,-40
1785094200.893,2026-07-26T16:30:00.894-03:00,ap-6,192.168.20.7,phy1-ap0,5 GHz,40,-78
1785094201.205,2026-07-26T16:30:01.206-03:00,ap-4,192.168.20.5,phy0-ap0,2.4 GHz,1,-46
1785094201.205,2026-07-26T16:30:01.206-03:00,ap-6,192.168.20.7,phy1-ap0,5 GHz,40,-78
1785094201.516,2026-07-26T16:30:01.517-03:00,ap-4,192.168.20.5,phy0-ap0,2.4 GHz,1,-42
1785094201.516,2026-07-26T16:30:01.517-03:00,ap-6,192.168.20.7,phy1-ap0,5 GHz,40,-78
1785094201.827,2026-07-26T16:30:01.829-03:00,ap-4,192.168.20.5,phy0-ap0,2.4 GHz,1,-45
1785094201.827,2026-07-26T16:30:01.829-03:00,ap-6,192.168.20.7,phy1-ap0,5 GHz,40,-78
1785094202.141,2026-07-26T16:30:02.142-03:00,ap-4,192.168.20.5,phy0-ap0,2.4 GHz,1,-48
1785094202.141,2026-07-26T16:30:02.142-03:00,ap-6,192.168.20.7,phy1-ap0,5 GHz,40,-78
1785094202.453,2026-07-26T16:30:02.455-03:00,ap-4,192.168.20.5,phy0-ap0,2.4 GHz,1,-43
1785094202.453,2026-07-26T16:30:02.455-03:00,ap-6,192.168.20.7,phy1-ap0,5 GHz,40,-78
1785094202.766,2026-07-26T16:30:02.767-03:00,ap-4,192.168.20.5,phy0-ap0,2.4 GHz,1,-46
1785094202.766,2026-07-26T16:30:02.767-03:00,ap-6,192.168.20.7,phy1-ap0,5 GHz,40,-78
1785094203.078,2026-07-26T16:30:03.079-03:00,ap-4,192.168.20.5,phy0-ap0,2.4 GHz,1,-46
1785094203.078,2026-07-26T16:30:03.079-03:00,ap-6,192.168.20.7,phy1-ap0,5 GHz,40,-78
1785094203.390,2026-07-26T16:30:03.392-03:00,ap-4,192.168.20.5,phy0-ap0,2.4 GHz,1,-46
1785094203.390,2026-07-26T16:30:03.392-03:00,ap-6,192.168.20.7,phy1-ap0,5 GHz,40,-78
1785094203.705,2026-07-26T16:30:03.706-03:00,ap-4,192.168.20.5,phy0-ap0,2.4 GHz,1,-53
1785094203.705,2026-07-26T16:30:03.706-03:00,ap-6,192.168.20.7,phy1-ap0,5 GHz,40,-78
1785094204.021,2026-07-26T16:30:04.023-03:00,ap-4,192.168.20.5,phy0-ap0,2.4 GHz,1,-46
1785094204.021,2026-07-26T16:30:04.023-03:00,ap-6,192.168.20.7,phy1-ap0,5 GHz,40,-78
1785094204.334,2026-07-26T16:30:04.335-03:00,ap-4,192.168.20.5,phy0-ap0,2.4 GHz,1,-45
1785094204.334,2026-07-26T16:30:04.335-03:00,ap-6,192.168.20.7,phy1-ap0,5 GHz,40,-78
1785094204.647,2026-07-26T16:30:04.648-03:00,ap-4,192.168.20.5,phy0-ap0,2.4 GHz,1,-48
1785094204.647,2026-07-26T16:30:04.648-03:00,ap-6,192.168.20.7,phy1-ap0,5 GHz,40,-78
1785094204.959,2026-07-26T16:30:04.960-03:00,ap-4,192.168.20.5,phy0-ap0,2.4 GHz,1,-41
1785094204.959,2026-07-26T16:30:04.960-03:00,ap-6,192.168.20.7,phy1-ap0,5 GHz,40,-78
1785094205.271,2026-07-26T16:30:05.272-03:00,ap-4,192.168.20.5,phy0-ap0,2.4 GHz,1,-43
1785094205.271,2026-07-26T16:30:05.272-03:00,ap-6,192.168.20.7,phy1-ap0,5 GHz,40,-78
1785094205.588,2026-07-26T16:30:05.589-03:00,ap-4,192.168.20.5,phy0-ap0,2.4 GHz,1,-49
1785094205.588,2026-07-26T16:30:05.589-03:00,ap-6,192.168.20.7,phy1-ap0,5 GHz,40,-78
1785094205.900,2026-07-26T16:30:05.902-03:00,ap-4,192.168.20.5,phy0-ap0,2.4 GHz,1,-45
1785094205.900,2026-07-26T16:30:05.902-03:00,ap-6,192.168.20.7,phy1-ap0,5 GHz,40,-78
1785094206.213,2026-07-26T16:30:06.214-03:00,ap-4,192.168.20.5,phy0-ap0,2.4 GHz,1,-45
1785094206.213,2026-07-26T16:30:06.214-03:00,ap-6,192.168.20.7,phy1-ap0,5 GHz,40,-78
1785094206.525,2026-07-26T16:30:06.526-03:00,ap-4,192.168.20.5,phy0-ap0,2.4 GHz,1,-49
1785094206.525,2026-07-26T16:30:06.526-03:00,ap-6,192.168.20.7,phy1-ap0,5 GHz,40,-78
1785094206.837,2026-07-26T16:30:06.838-03:00,ap-4,192.168.20.5,phy0-ap0,2.4 GHz,1,-51
1785094206.837,2026-07-26T16:30:06.838-03:00,ap-6,192.168.20.7,phy1-ap0,5 GHz,40,-78
1785094207.151,2026-07-26T16:30:07.152-03:00,ap-4,192.168.20.5,phy0-ap0,2.4 GHz,1,-55
1785094207.151,2026-07-26T16:30:07.152-03:00,ap-6,192.168.20.7,phy1-ap0,5 GHz,40,-78
1785094207.463,2026-07-26T16:30:07.465-03:00,ap-4,192.168.20.5,phy0-ap0,2.4 GHz,1,-55
1785094207.463,2026-07-26T16:30:07.465-03:00,ap-6,192.168.20.7,phy1-ap0,5 GHz,40,-78
1785094207.776,2026-07-26T16:30:07.777-03:00,ap-4,192.168.20.5,phy0-ap0,2.4 GHz,1,-58
1785094207.776,2026-07-26T16:30:07.777-03:00,ap-6,192.168.20.7,phy1-ap0,5 GHz,40,-78
1785094208.088,2026-07-26T16:30:08.089-03:00,ap-4,192.168.20.5,phy0-ap0,2.4 GHz,1,-60
1785094208.088,2026-07-26T16:30:08.089-03:00,ap-6,192.168.20.7,phy1-ap0,5 GHz,40,-78
1785094208.400,2026-07-26T16:30:08.401-03:00,ap-4,192.168.20.5,phy0-ap0,2.4 GHz,1,-64
1785094208.400,2026-07-26T16:30:08.401-03:00,ap-6,192.168.20.7,phy1-ap0,5 GHz,40,-78
1785094208.713,2026-07-26T16:30:08.714-03:00,ap-4,192.168.20.5,phy0-ap0,2.4 GHz,1,-61
1785094208.713,2026-07-26T16:30:08.714-03:00,ap-6,192.168.20.7,phy1-ap0,5 GHz,40,-78
1785094209.029,2026-07-26T16:30:09.030-03:00,ap-4,192.168.20.5,phy0-ap0,2.4 GHz,1,-59
1785094209.029,2026-07-26T16:30:09.030-03:00,ap-6,192.168.20.7,phy1-ap0,5 GHz,40,-78
1785094209.342,2026-07-26T16:30:09.343-03:00,ap-4,192.168.20.5,phy0-ap0,2.4 GHz,1,-59
1785094209.342,2026-07-26T16:30:09.343-03:00,ap-6,192.168.20.7,phy1-ap0,5 GHz,40,-78
1785094209.663,2026-07-26T16:30:09.664-03:00,ap-4,192.168.20.5,phy0-ap0,2.4 GHz,1,-59
1785094209.663,2026-07-26T16:30:09.664-03:00,ap-6,192.168.20.7,phy1-ap0,5 GHz,40,-78
1785094209.976,2026-07-26T16:30:09.977-03:00,ap-4,192.168.20.5,phy0-ap0,2.4 GHz,1,-61
1785094209.976,2026-07-26T16:30:09.977-03:00,ap-6,192.168.20.7,phy1-ap0,5 GHz,40,-78
1785094210.289,2026-07-26T16:30:10.290-03:00,ap-4,192.168.20.5,phy0-ap0,2.4 GHz,1,-57
1785094210.289,2026-07-26T16:30:10.290-03:00,ap-6,192.168.20.7,phy1-ap0,5 GHz,40,-78
1785094210.600,2026-07-26T16:30:10.602-03:00,ap-4,192.168.20.5,phy0-ap0,2.4 GHz,1,-56
1785094210.600,2026-07-26T16:30:10.602-03:00,ap-6,192.168.20.7,phy1-ap0,5 GHz,40,-78
1785094210.914,2026-07-26T16:30:10.915-03:00,ap-4,192.168.20.5,phy0-ap0,2.4 GHz,1,-52
1785094210.914,2026-07-26T16:30:10.915-03:00,ap-6,192.168.20.7,phy1-ap0,5 GHz,40,-78
1785094211.227,2026-07-26T16:30:11.229-03:00,ap-4,192.168.20.5,phy0-ap0,2.4 GHz,1,-53
1785094211.227,2026-07-26T16:30:11.229-03:00,ap-6,192.168.20.7,phy1-ap0,5 GHz,40,-78
1785094211.539,2026-07-26T16:30:11.541-03:00,ap-4,192.168.20.5,phy0-ap0,2.4 GHz,1,-58
1785094211.539,2026-07-26T16:30:11.541-03:00,ap-6,192.168.20.7,phy1-ap0,5 GHz,40,-78
1785094211.852,2026-07-26T16:30:11.853-03:00,ap-4,192.168.20.5,phy0-ap0,2.4 GHz,1,-60
1785094211.852,2026-07-26T16:30:11.853-03:00,ap-6,192.168.20.7,phy1-ap0,5 GHz,40,-78
1785094212.165,2026-07-26T16:30:12.166-03:00,ap-4,192.168.20.5,phy0-ap0,2.4 GHz,1,-58
1785094212.165,2026-07-26T16:30:12.166-03:00,ap-6,192.168.20.7,phy1-ap0,5 GHz,40,-78
